CO_IES,X_Regiao,X_UF,X_Org_Acad,X_Rede,X_Cat_Adm,Y_Proporcao_PcD,X_Porte_Alunos,X_Num_Cursos,X_Pct_EAD,X_Pct_Licenciatura,X_Pct_Apoio_Social,X_Pct_Ativ_Extra,X_Pct_Mob_Academica
440,Sudeste,São Paulo,3,2,4,0.0,524.0,6.0,0.0,0.0,0.0,0.12022900763358779,0.0
441,Sul,Santa Catarina,1,1,7,0.0004574565416285453,2186.0,95.0,0.06587374199451052,0.0777676120768527,0.0,0.2644098810612992,0.0
446,Sul,Rio Grande do Sul,1,2,5,0.01209103840682788,1406.0,15.0,0.0,0.0,0.0,0.0,0.0007112375533428165
448,Sul,Rio Grande do Sul,2,2,4,0.005348726367632262,18883.0,1409.0,0.617274797436848,0.049515437165704605,0.0,0.07758301117407192,0.0
449,Sul,Rio Grande do Sul,1,2,5,0.0054541640444724145,14301.0,902.0,0.35459058807076427,0.09383959163694847,0.0,0.08803580169218936,0.0007691769806307252
450,Norte,Rondônia,2,2,4,0.0013704888076747374,2189.0,13.0,0.0,0.0,0.00045682960255824577,0.0,0.0
451,Norte,Pará,2,2,5,0.0,934.0,8.0,0.0,0.055674518201284794,0.0,0.023554603854389723,0.0
452,Norte,Amazonas,2,2,5,0.003915426781519186,1277.0,10.0,0.0,0.0,0.0,0.3226311667971809,0.0
453,Norte,Tocantins,2,2,5,0.002364066193853428,3384.0,20.0,0.0,0.0002955082742316785,0.0,0.0,0.0
456,Sudeste,São Paulo,2,2,5,0.0007336757153338225,1363.0,51.0,0.13793103448275862,0.09611151870873075,0.0,0.0,0.0
458,Sudeste,São Paulo,1,2,5,0.002008032128514056,498.0,10.0,0.0,0.08634538152610442,0.0,0.21285140562248997,0.0
461,Sudeste,São Paulo,2,2,5,0.06631299734748011,2639.0,16.0,0.0,0.010610079575596816,0.0,0.0,0.0
466,Sudeste,São Paulo,1,2,4,0.0035019953229165454,85951.0,7353.0,0.7434933857663087,0.08336145012856162,0.0,0.06332677921141115,0.0
472,Sudeste,Rio de Janeiro,1,2,4,0.0006687174000267487,22431.0,562.0,0.4443404217377736,0.061343676162453745,0.006910079800276403,0.0012036913200481477,0.0
473,Sudeste,Rio de Janeiro,2,2,5,0.003232758620689655,928.0,12.0,0.0,0.0,0.03879310344827586,0.22629310344827586,0.0
474,Sudeste,Rio de Janeiro,3,2,5,0.008695652173913044,345.0,3.0,0.0,0.39420289855072466,0.11014492753623188,0.19130434782608696,0.0
475,Sudeste,Rio de Janeiro,3,2,5,0.0035087719298245615,1140.0,1.0,0.0,0.0,0.0,0.8640350877192983,0.0
480,Sudeste,Rio de Janeiro,2,2,5,0.0,5576.0,36.0,0.16284074605451937,0.00860832137733142,0.0,1.2342180774748923,0.0
481,Sudeste,São Paulo,1,2,5,0.001008945987758122,14867.0,248.0,0.40189681845698527,0.11206026770700209,0.0,0.0,0.0
482,Sul,Santa Catarina,1,2,5,0.002574002574002574,11655.0,182.0,0.18464178464178463,0.08691548691548691,0.027284427284427284,0.1202059202059202,0.0
483,Sudeste,São Paulo,2,2,5,0.0,1251.0,12.0,0.01598721023181455,0.03836930455635491,0.0,0.0,0.0
489,Sudeste,Rio de Janeiro,2,2,5,0.008136094674556213,4056.0,32.0,0.03229783037475345,0.011834319526627219,1.1358481262327416,0.3370315581854043,0.0
490,Sudeste,Rio de Janeiro,2,2,5,0.00624899855792341,6241.0,195.0,0.40522352187149496,0.07050152219195642,0.0,0.1353949687550072,0.0
491,Sudeste,São Paulo,2,2,5,0.0,1074.0,21.0,0.18528864059590316,0.23370577281191807,0.0,0.0,0.0
493,Sudeste,São Paulo,3,2,5,0.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0
494,Sul,Santa Catarina,1,2,5,0.008650298944154687,15722.0,1140.0,0.34054191578679555,0.04261544332782089,0.0,0.18432769367764915,0.0
495,Sudeste,São Paulo,3,1,3,0.0,373.0,6.0,0.0,0.010723860589812333,0.0,0.0,0.0
496,Sudeste,São Paulo,1,2,4,0.011129055469387103,62539.0,10384.0,0.8700490893682342,0.2666656006651849,0.0,0.2762276339564112,0.0
501,Sudeste,Espírito Santo,3,2,5,0.005134788189987163,1558.0,4.0,0.0,0.0,0.0,0.6957637997432606,0.004492939666238768
502,Sudeste,São Paulo,2,2,4,0.011477230655312847,2701.0,59.0,0.04479822288041466,0.028878193261754906,0.0,0.2028878193261755,0.0
506,Sudeste,Rio de Janeiro,3,2,5,0.0009532888465204957,1049.0,2.0,0.0,0.0,0.0,0.15919923736892277,0.0
507,Sudeste,Minas Gerais,3,2,4,0.003355704697986577,894.0,12.0,0.0,0.0,0.0,0.0,0.0
508,Sudeste,Minas Gerais,3,2,5,0.0,188.0,4.0,0.0,0.0,0.0,1.2606382978723405,0.0
510,Sudeste,Minas Gerais,3,2,5,0.019417475728155338,103.0,1.0,0.0,0.0,0.0,0.2621359223300971,0.0
513,Sudeste,Minas Gerais,1,2,5,0.004143309773336583,4103.0,28.0,0.058737509139653914,0.017791859614915913,0.0,0.059468681452595665,0.0
514,Sudeste,Rio de Janeiro,2,2,5,0.001280819724623759,3123.0,59.0,0.18027537624079412,0.054114633365353826,0.0,0.4441242395132885,0.0
515,Sudeste,Rio de Janeiro,2,2,4,0.00993676603432701,22140.0,5638.0,0.8787714543812105,0.31440831074977416,0.0,0.08983739837398375,0.0
516,Sudeste,Rio de Janeiro,2,2,5,0.0,321.0,7.0,0.0,0.03115264797507788,0.0,0.0,0.0
517,Sudeste,São Paulo,3,2,5,0.01278600269179004,1486.0,16.0,0.23283983849259757,0.22409152086137282,0.0,0.0,0.0
518,Centro-Oeste,Distrito Federal,2,2,4,0.016566932624113476,18048.0,39.0,0.0,0.04643173758865248,0.0,0.9463652482269503,0.0
519,Nordeste,Bahia,1,2,5,0.00247320692497939,6065.0,68.0,0.11426215993404781,0.0788128606760099,0.0,0.0,0.0
521,Sudeste,São Paulo,1,2,4,0.005530490467180905,13742.0,59.0,0.09278125454810071,0.030199388735264152,0.006330956192693931,0.9740212487265318,0.0
522,Sudeste,Rio de Janeiro,2,2,5,0.00024232633279483036,24760.0,860.0,0.5924878836833603,0.09058966074313408,0.0,0.0,0.0
526,Sudeste,São Paulo,2,2,4,0.01143392063120591,29911.0,1353.0,0.6434087793788238,0.10093276720938785,0.0,0.15302062786265921,0.0
527,Centro-Oeste,Goiás,1,2,5,0.032254070451309354,16153.0,71.0,0.14641243112734476,0.06599393301553891,0.006128892465795828,0.23209310963907634,0.0
528,Sudeste,Rio de Janeiro,1,2,5,0.011142362613587191,9244.0,47.0,0.0,0.041215923842492425,0.15404586758978797,0.14138900908697533,0.03072263089571614
530,Sudeste,Espírito Santo,3,1,2,0.04316546762589928,278.0,2.0,0.0,0.5899280575539568,0.0,0.1366906474820144,0.0
532,Sul,Rio Grande do Sul,1,2,5,0.010421836228287842,4030.0,66.0,0.13101736972704714,0.0488833746898263,0.03970223325062035,0.23399503722084367,0.0009925558312655087
533,Sudeste,São Paulo,3,2,5,0.0,552.0,4.0,0.0,0.1068840579710145,0.0,0.0,0.0
534,Nordeste,Bahia,3,2,5,0.0005434782608695652,3680.0,8.0,0.010597826086956521,0.0,0.0,0.2625,0.0010869565217391304
535,Sul,Paraná,3,1,3,0.0,89.0,5.0,0.0,0.02247191011235955,0.0,0.15730337078651685,0.0
545,Sudeste,Minas Gerais,2,2,5,0.005934718100890208,1011.0,10.0,0.0,0.0,0.0,0.012858555885262116,0.0
546,Sudeste,São Paulo,1,2,5,0.006254886630179828,10232.0,35.0,0.0,0.022283033620015637,0.1843236903831118,0.4782056293979672,0.007525410476935106
547,Sudeste,Rio de Janeiro,1,1,2,0.022832679272208348,33636.0,125.0,0.10548222142942086,0.3995718872636461,0.5983172791057201,0.2522297538351766,2.9730051135687954e-05
548,Nordeste,Maranhão,1,1,1,0.014968289798989573,37212.0,255.0,0.13904116951521014,0.445716435558422,0.054767279372245514,0.13388154358808987,5.3746103407502955e-05
549,Norte,Acre,1,1,1,0.03707179727827311,8524.0,86.0,0.03695448146410136,0.43629751290473956,0.7156264664476771,0.29692632566870014,0.0003519474425152511
550,Nordeste,Paraíba,1,1,2,0.0003853564547206166,18165.0,68.0,0.05637214423341591,0.4760803743462703,0.020093586567575008,0.11197357555739058,0.0
554,Sudeste,Minas Gerais,3,2,5,0.0,12.0,2.0,0.0,0.9166666666666666,0.0,0.0,0.0
555,Nordeste,Ceará,1,2,5,0.006419507340134362,20095.0,51.0,0.1718337894998756,0.0006469270962926101,0.011445633242100024,0.2493157501866136,0.0066683254540930575
568,Nordeste,Maranhão,1,1,2,0.007985615315458248,18909.0,359.0,0.22893860066634936,0.5109207255804115,0.43555978634512665,0.07578401819239515,0.0
569,Norte,Pará,1,1,1,0.021930797382721526,36068.0,157.0,0.04868581568149052,0.4430797382721526,0.09581900853942553,0.11716757236331374,5.5450815126982364e-05
570,Nordeste,Rio Grande do Norte,1,1,1,0.020282708744247206,30420.0,189.0,0.04783037475345168,0.2282380013149244,0.3078566732412886,0.4750164365548981,0.0010190664036817882
571,Sul,Paraná,1,1,1,0.017555059048834983,28197.0,151.0,0.02025038124623187,0.14189452778664396,0.017803312409121537,0.20902932936127958,0.004184842359116218
572,Sudeste,Rio de Janeiro,1,1,1,0.01206195458491342,43774.0,205.0,0.15104856764289304,0.18289395531594096,0.10855759126422077,0.0707954493534975,0.0020103257641522366
573,Sudeste,Espírito Santo,1,1,1,0.021884711340657417,22847.0,176.0,0.06626690593951066,0.2770604455727229,0.22834507812841948,0.2192848076333873,0.001050466144351556
574,Sudeste,Rio de Janeiro,1,1,1,0.007408159123198701,19708.0,92.0,0.29932007306677494,0.27719707732900345,0.0,0.05058859346458291,0.0
575,Sudeste,Minas Gerais,1,1,1,0.016013447757232593,33909.0,110.0,0.0004718511309681795,0.14453389955469048,0.2468076321920434,0.35568728066295086,0.006576425137869002
576,Sudeste,Minas Gerais,1,1,1,0.013423870462261686,19145.0,165.0,0.04559937320449203,0.14228258030817445,0.2397492817968138,0.1390963698093497,0.003081744580830504
577,Nordeste,Alagoas,1,1,1,0.013392483468653219,23894.0,130.0,0.028375324349209006,0.341424625428978,0.1369799949778187,0.1359755587176697,0.00016740604335816522
578,Nordeste,Bahia,1,1,1,0.01660046847947856,29457.0,168.0,0.047391112469022646,0.10910819160131717,0.12309468038157315,0.20487490240010864,0.001595546050174831
579,Nordeste,Paraíba,1,1,1,0.08816796623506688,27958.0,223.0,0.02081693969525717,0.2625008941984405,0.22905787252307033,0.4549681665355176,0.005257886830245368
580,Nordeste,Pernambuco,1,1,1,0.018817031661421874,31142.0,160.0,0.02861087919851005,0.25380515060047526,0.21443709459893392,0.24449296769635862,0.001958769507417635
581,Sul,Rio Grande do Sul,1,1,1,0.01293118888132679,27917.0,120.0,0.009850628649210158,0.14235053909804063,0.33875416412938353,0.5965540709961672,0.0052297883010352115
582,Sul,Rio Grande do Sul,1,1,1,0.02235783334233407,18517.0,226.0,0.08430091267483934,0.22287627585462008,0.22390235999351946,0.5042393476265054,0.0017281417076200247
583,Nordeste,Ceará,1,1,1,0.019546436285097193,27780.0,170.0,0.013642908567314614,0.19175665946724263,0.28408927285817137,0.21814254859611232,0.0016558675305975521
584,Centro-Oeste,Goiás,1,1,1,0.0231023102310231,17877.0,122.0,0.00839066957543212,0.20193544778206635,0.12983162723051966,0.4314482295687196,0.002293449683951446
585,Sul,Santa Catarina,1,1,1,0.02195933177110893,26458.0,155.0,0.03987451810416509,0.11603295789553254,0.0054047925013228516,0.20579786831960087,0.0
586,Sudeste,Rio de Janeiro,1,1,1,0.022652429897215845,50105.0,202.0,0.06043309050992915,0.19006087216844628,1.2529887236802715,0.3524797924358846,0.006187007284702125
587,Nordeste,Pernambuco,1,1,1,0.015381358921893741,14173.0,112.0,0.15000352783461512,0.38763846750864317,0.13250546814365344,0.20595498483031116,0.001199463769138503
588,Sul,Paraná,1,1,1,0.017969484416805265,27658.0,124.0,0.018511822980692746,0.10528599320269,0.11703666208691879,0.09201677633957625,0.0
589,Nordeste,Rio Grande do Norte,1,1,1,0.02410755679184052,12942.0,63.0,0.10500695410292073,0.19602843455416474,1.1072477205995983,0.08522639468397465,0.0
590,Norte,Pará,1,1,1,0.013905616993320925,9133.0,45.0,0.06306799518230592,0.1902989160188328,0.47585678309427354,0.21362093507062302,0.0
591,Sudeste,São Paulo,1,1,1,0.015801168628096454,12151.0,65.0,0.004114887663566784,0.1634433379968727,0.11118426466957453,0.1540613941239404,0.0005760842728993499
592,Sudeste,Minas Gerais,1,1,1,0.01359286646367986,9196.0,51.0,0.02457590256633319,0.14223575467594607,1.286646367986081,0.3831013484123532,0.004675946063505872
593,Sudeste,Rio de Janeiro,5,1,1,0.007927519818799546,7947.0,33.0,0.1669812507864603,0.02252422297722411,0.11916446457782812,0.20900968919088964,0.0
594,Sudeste,Minas Gerais,5,1,1,0.006888817686638898,6242.0,27.0,0.0,0.006888817686638898,0.10733739186158282,0.16308875360461392,0.02242870874719641
595,Sudeste,Minas Gerais,1,1,1,0.027134348113831898,6044.0,39.0,0.022667107875579087,0.14526803441429517,0.04765056254136334,0.5221707478491066,0.0013236267372600927
596,Sudeste,Minas Gerais,1,1,1,0.009262832883056734,7773.0,117.0,0.10459282130451564,0.21767657275183327,0.3180239289849479,0.3994596680818217,0.00012865045670912132
597,Sudeste,Minas Gerais,1,1,1,0.008626302083333334,6144.0,36.0,0.08203125,0.26953125,0.18912760416666666,0.18033854166666666,0.0022786458333333335
598,Sudeste,Minas Gerais,1,1,1,0.0053175326648435125,6582.0,43.0,0.015952597994530537,0.052111820115466424,0.1432695229413552,0.49088422971741114,0.0053175326648435125
599,Nordeste,Bahia,4,1,1,0.01961067051189618,6935.0,70.0,0.05998558038932949,0.25710165825522713,0.19134823359769287,0.10843547224224946,0.0
600,Nordeste,Maranhão,4,1,1,0.01764781656576066,7763.0,91.0,0.08926961226330027,0.4315342006956074,0.18613937910601572,0.17660698183691872,0.0001288161793121216
601,Sul,Rio Grande do Sul,4,1,1,0.016246498599439777,7140.0,80.0,0.0,0.1861344537815126,0.11722689075630252,0.10658263305322128,0.000980392156862745
602,Sudeste,São Paulo,3,1,1,0.0,713.0,7.0,0.0,0.0,1.0,0.0,0.03927068723702665
605,Sudeste,São Paulo,1,1,7,0.0002771874711263051,10823.0,64.0,0.07336228402476208,0.04361082879053867,0.0,0.03353968400628292,0.0
606,Sudeste,Espírito Santo,3,2,5,0.006024096385542169,332.0,1.0,0.0,0.0,0.5783132530120482,0.3433734939759036,0.0
609,Sul,Paraná,1,1,2,0.021669341894060994,11214.0,72.0,0.2257000178348493,0.30274656679151063,1.155430711610487,1.0966648831817372,8.917424647761727e-05
610,Sudeste,Rio de Janeiro,2,2,4,0.0014742014742014742,2035.0,9.0,0.0,0.0019656019656019656,0.0,0.0,0.0
621,Nordeste,Alagoas,2,2,5,0.0030033498902622157,8657.0,73.0,0.11135497285433753,0.025528474067228833,0.0,0.00034654037195333255,0.0
625,Sudeste,São Paulo,3,2,5,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0
626,Sul,Rio Grande do Sul,2,2,5,0.0013404825737265416,746.0,141.0,0.36863270777479895,0.15013404825737264,0.0,0.0,0.0
627,Sudeste,Minas Gerais,3,2,5,0.00510204081632653,196.0,6.0,0.0,0.0,0.10204081632653061,0.02040816326530612,0.0
631,Sul,Rio Grande do Sul,3,2,5,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
633,Sudeste,Rio de Janeiro,3,1,1,0.002028397565922921,493.0,11.0,0.0,0.0,0.8661257606490872,0.2028397565922921,0.05273833671399594
634,Sul,Rio Grande do Sul,1,1,1,0.018776578344782465,15285.0,177.0,0.0704612365063788,0.22145894667975138,0.1922145894667975,0.06974157670919202,0.0030094864245992802
636,Sudeste,São Paulo,3,2,5,0.0017316017316017316,4620.0,9.0,0.0,0.0,0.03528138528138528,0.4536796536796537,0.01277056277056277
638,Sudeste,Minas Gerais,3,2,5,0.008456659619450317,473.0,2.0,0.0,0.0,0.0,0.05919661733615222,0.0
640,Sudeste,Rio de Janeiro,3,2,4,0.0009823182711198428,1018.0,6.0,0.0,0.15029469548133595,0.0,1.2878192534381139,0.0
641,Sul,Rio Grande do Sul,1,2,5,0.005563176345069349,13122.0,944.0,0.7341106538637403,0.1537113244932175,7.620789513793629e-05,0.0,0.0
645,Sul,Santa Catarina,2,2,5,0.0024865312888520514,2413.0,62.0,0.47119767923746375,0.018234562784915042,0.0,0.2233733941152093,0.0
648,Sudeste,Minas Gerais,3,2,5,0.0,860.0,9.0,0.012790697674418604,0.012790697674418604,0.0,0.46395348837209305,0.0
649,Sul,Paraná,2,1,3,0.0,590.0,15.0,0.8220338983050848,0.05254237288135593,0.0,0.3847457627118644,0.0
652,Sudeste,São Paulo,2,2,5,0.003427592116538132,1167.0,31.0,0.0,0.14738646101113967,0.0,0.0,0.0
657,Nordeste,Pernambuco,3,1,7,0.002074688796680498,482.0,6.0,0.0,1.0,0.0,1.1514522821576763,0.0
661,Nordeste,Sergipe,3,2,4,0.0,1408.0,8.0,0.0,0.109375,0.0,0.0,0.0
663,Sudeste,Rio de Janeiro,1,2,5,0.002192462668878881,16876.0,312.0,0.19234415738326618,0.04580469305522636,0.0,0.5551671012088173,0.0
664,Sudeste,Espírito Santo,1,2,4,0.003269713329784807,13151.0,633.0,0.3712265226978937,0.03763972321496464,0.0,0.2814234658961296,0.0
665,Sudeste,São Paulo,1,1,7,0.0032520325203252032,6765.0,356.0,0.1973392461197339,0.1433850702143385,0.0,0.022320768662232076,0.0
666,Nordeste,Bahia,1,1,2,0.01466730264726926,8386.0,37.0,0.07119007870259957,0.4075840686859051,0.7248986405914619,0.20880038158836156,0.0
668,Norte,Amazonas,2,2,4,0.004784688995215311,209.0,8.0,0.0,0.0,0.0,0.13875598086124402,0.0
669,Norte,Amazonas,1,2,5,0.0,12012.0,70.0,0.06068931068931069,0.054612054612054615,0.0,0.0,0.0
670,Sudeste,São Paulo,1,2,5,0.0008807750820722236,24978.0,540.0,0.3877011770357915,0.058411402033789736,0.005925214188485867,0.20209784610457202,0.001080951237088638
671,Centro-Oeste,Mato Grosso do Sul,1,2,4,0.013300733496332519,20450.0,1825.0,0.5700244498777506,0.08342298288508558,0.0,0.13212713936430318,0.0
672,Sudeste,São Paulo,2,2,5,0.00241196333815726,4146.0,19.0,0.13603473227206947,0.0,0.0,0.012301013024602027,0.002170767004341534
673,Centro-Oeste,Mato Grosso do Sul,2,2,5,0.001796530130376758,19482.0,1947.0,0.7055230469151011,0.17831844779796735,0.05784827019813161,0.2387331896109229,0.0
674,Nordeste,Pernambuco,3,1,7,0.0,581.0,10.0,0.0,0.40963855421686746,0.0017211703958691911,0.12048192771084337,0.0
677,Sudeste,Rio de Janeiro,3,2,5,0.0023148148148148147,864.0,8.0,0.0,0.0,0.0,0.0,0.0
682,Sudeste,Minas Gerais,3,2,4,0.0,301.0,10.0,0.016611295681063124,0.016611295681063124,0.0,0.0,0.0
685,Nordeste,Pernambuco,3,1,7,0.0030864197530864196,648.0,9.0,0.0,0.30864197530864196,0.0,0.14814814814814814,0.0
686,Nordeste,Pernambuco,3,1,7,0.002207505518763797,453.0,6.0,0.0,0.17439293598233996,0.0,0.23841059602649006,0.0
688,Nordeste,Bahia,1,1,2,0.01488864279561954,8127.0,48.0,0.0,0.42820228866740495,0.4654854189737911,0.3195521102497847,0.0004921865386981666
692,Nordeste,Pernambuco,3,1,7,0.010983763132760267,2094.0,10.0,0.0,0.0,0.0,0.0,0.0
693,Sudeste,Rio de Janeiro,1,1,1,0.01354150071690298,12554.0,78.0,0.24637565716106422,0.4212203281822527,0.10498645849928309,0.190935160108332,0.0008762147522701928
694,Centro-Oeste,Mato Grosso do Sul,1,1,1,0.03243730289833308,26636.0,168.0,0.2795089352755669,0.25964859588526806,0.08672473344345998,0.0945712569454873,0.0
699,Norte,Rondônia,1,1,1,0.02935899526993965,6131.0,65.0,0.0006524221171097701,0.39699885826129505,0.020388191159680314,0.004077638231936063,0.0
701,Nordeste,Pernambuco,3,1,7,0.025365853658536587,1025.0,7.0,0.0,0.0,0.0,0.013658536585365854,0.0
702,Nordeste,Pernambuco,3,1,7,0.006868131868131868,728.0,8.0,0.0,0.33653846153846156,0.0,0.0,0.0
703,Nordeste,Pernambuco,3,1,7,0.0,63.0,2.0,0.0,1.0,0.0,1.253968253968254,0.0
704,Nordeste,Pernambuco,3,1,7,0.0,73.0,1.0,0.0,0.0,0.0,1.356164383561644,0.0
705,Sudeste,Rio de Janeiro,2,2,4,0.00043888523151195964,4557.0,31.0,0.35615536537195525,0.14417379855167872,0.0,0.00021944261575597982,0.0
707,Sudeste,São Paulo,2,2,4,0.008934072704867528,3246.0,53.0,0.1494146642020949,0.04929143561306223,0.0,1.0680837954405422,0.0
712,Sudeste,Rio de Janeiro,2,2,4,0.005419572653369464,22511.0,956.0,0.6118342143840789,0.0342943449868953,0.0,0.09826307138732175,0.0
715,Sul,Paraná,2,2,5,0.0026455026455026454,4914.0,32.0,0.02035002035002035,0.009971509971509971,0.0,0.9993894993894994,0.03581603581603582
716,Sudeste,São Paulo,3,2,5,0.018518518518518517,108.0,6.0,0.0,0.14814814814814814,0.0,0.0,0.0
717,Sul,Rio Grande do Sul,1,1,1,0.003461405330564209,2889.0,17.0,0.0,0.0,0.007268951194184839,0.19245413637937003,0.0027691242644513675
718,Nordeste,Rio Grande do Norte,1,2,4,0.00791792601421821,23491.0,757.0,0.4199054957217658,0.09275892895151334,0.0,0.20501468647567153,0.0
719,Centro-Oeste,Mato Grosso,1,1,2,0.011448770708029967,18954.0,205.0,0.06589638071119552,0.33454679750976046,0.061042524005486966,0.05882663290070698,0.0
720,Nordeste,Pernambuco,3,1,3,0.007751937984496124,129.0,4.0,0.0,0.5658914728682171,0.0,0.0,0.0
724,Nordeste,Rio Grande do Norte,2,2,5,0.0027397260273972603,1825.0,29.0,0.20657534246575343,0.10136986301369863,0.0,0.000547945205479452,0.0
727,Sudeste,Minas Gerais,3,2,5,0.0016556291390728477,604.0,12.0,0.0,0.0,0.0,1.0182119205298013,0.0
728,Sudeste,Minas Gerais,3,2,4,0.0,468.0,2.0,0.0,0.0,0.0,0.0,0.0
730,Sul,Paraná,1,1,2,0.011334013374135782,8823.0,173.0,0.20514564207185765,0.32947976878612717,0.07741131134534739,0.1160602969511504,0.0022668026748271564
734,Sudeste,São Paulo,3,2,5,0.002890173410404624,346.0,9.0,0.0,0.18786127167630057,0.0,0.0,0.0
736,Sudeste,Espírito Santo,3,2,4,0.012075905692926969,1739.0,12.0,0.0,0.0,0.0,0.27314548591144333,0.0
737,Sudeste,São Paulo,2,2,5,0.0013845621322256837,5778.0,59.0,0.11699550017307027,0.04032537210107304,0.02578746971270336,0.9127725856697819,0.0012114918656974732
738,Sudeste,São Paulo,2,2,5,0.0,636.0,20.0,0.08490566037735849,0.2028301886792453,0.0110062893081761,0.0,0.0
739,Sudeste,Espírito Santo,2,2,5,0.0007911392405063291,1264.0,17.0,0.0,0.0680379746835443,0.0,0.43829113924050633,0.0
744,Centro-Oeste,Goiás,3,1,3,0.0,595.0,4.0,0.0,0.09747899159663866,0.0,0.0,0.0
746,Nordeste,Ceará,1,1,2,0.002381198881871829,9659.0,35.0,0.0,0.5875349415053318,0.002381198881871829,0.025882596542085103,0.0
749,Nordeste,Piauí,3,2,5,0.0,76.0,3.0,0.0,0.0,0.0,0.0,0.0
750,Norte,Tocantins,1,1,7,0.005060444194545966,3557.0,17.0,0.0,0.04554399775091369,0.0,0.2547090244588136,0.0
752,Sudeste,Minas Gerais,3,2,5,0.0009940357852882703,1006.0,8.0,0.0536779324055666,0.0536779324055666,0.0,0.0,0.0
753,Nordeste,Pernambuco,3,1,7,0.008,625.0,7.0,0.0,0.3232,0.0,0.3392,0.0
755,Centro-Oeste,Goiás,3,2,4,0.0,231.0,2.0,0.0,0.0,0.0,0.7012987012987013,0.0
756,Nordeste,Piauí,1,1,2,0.008531540847983453,19340.0,229.0,0.34462254395036196,0.4095139607032058,0.1485005170630817,0.00687693898655636,0.0
757,Norte,Pará,2,2,4,0.002019619157530294,6932.0,24.0,0.0,0.018032313906520485,0.0,0.0,0.0
760,Nordeste,Pernambuco,3,2,4,0.0,37.0,3.0,0.0,0.0,0.0,0.0,0.0
763,Centro-Oeste,Goiás,2,2,4,0.028985507246376812,345.0,11.0,0.0,0.0,0.0,0.0,0.0
780,Centro-Oeste,Mato Grosso,1,2,4,0.01991869918699187,9840.0,33.0,0.0,0.005691056910569106,0.0,0.26717479674796746,0.0
781,Centro-Oeste,Mato Grosso,3,2,4,0.015200368493781667,2171.0,18.0,0.0,0.0,0.0,0.3132197144173192,0.0
785,Centro-Oeste,Mato Grosso,3,2,4,0.14285714285714285,7.0,2.0,1.0,0.42857142857142855,0.0,0.0,0.0
789,Norte,Roraima,1,1,1,0.02147175317907025,4797.0,69.0,0.05941213258286429,0.3308317698561601,0.3316656243485512,0.30331457160725456,0.0
790,Sudeste,São Paulo,3,2,5,0.0018656716417910447,1608.0,7.0,0.0,0.0,0.2493781094527363,0.35199004975124376,0.0018656716417910447
792,Norte,Pará,2,2,5,0.017091769655535105,3803.0,15.0,0.0,0.0,0.08519589797528267,0.7517749145411518,0.0
793,Sudeste,São Paulo,2,2,4,0.0030409356725146198,4275.0,48.0,0.0,0.035555555555555556,0.0,0.0,0.0
794,Centro-Oeste,Mato Grosso,2,2,5,0.0005253020486779899,5711.0,64.0,0.11434074592890912,0.019436175801085625,0.0,0.0,0.0
